Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,North America,NAC,NA,NA,3051.49046088385,3167.54150104179,3345.54118852271,3594.90347088148,3889.86379119347,4056.24238664532,4403.25397669486,4709.92157314974,5092.16984175601,5500.38765601836,6174.73730550312,7188.22616094213,7926.13975226806,8477.3640873844,8955.32145939907,9558.72681329406,10681.7575565309,12063.7824567627,13230.9190545188,14193.1188190425,13999.5537494524,14348.1338357062,15919.2821489276,17140.4611601539,18695.7396177229,20938.598038956,23074.1365945561,23444.6860487617,23785.5783810043,24007.7408001458,25320.5405130836,25939.12070618,27052.9672883152,28310.6137101986,29422.2768966098,30380.4906600435,31033.6897707291,32571.8469203578,34761.7511634918,35472.770700198,36082.3248917432,38507.196238429,42273.6571044324,45134.7672223859,47062.0496927615,47924.1086798648,48896.3971981302,47560.9199963986,48519.4419819647,50286.4564349276,52185.0967763482,53533.3211444215
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Pacific island small states,PSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1544.65801062164,1386.40445426346,1240.71248551232,1287.66756302545,1242.95059357419,1367.96990022477,1347.23347946561,1411.72117291503,1432.88831917104,1450.77367493459,1429.76964345849,1559.5183771362,1625.34211770285,1694.48128039853,1864.45028788534,1984.33686070457,2066.01461863192,1925.45263377704,1921.01507768376,1837.28374749057,1783.0611299129,1760.0695466707,1888.6512724494,2235.90883787955,2537.63765083448,2605.5513440659,2723.69570768258,2902.06354469083,2820.93966166902,2780.12950401475,2920.10294113385,3195.65272482491,3447.39736889494
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,South Asia,SAS,NA,NA,88.2012074699097,95.1434456950277,105.862920401776,110.71402489704,106.741102955637,107.868539717008,105.104096952723,112.664841771045,119.275646312318,123.223791107888,127.123259427283,143.811646408895,166.577519513809,189.720877775875,183.957340481603,187.567511891253,207.275375490516,226.343932629357,271.321382238906,297.939233962462,292.174393467245,287.37508633202,285.571394882952,295.010755084312,313.282868710099,349.638945764872,387.464679147979,384.248069039998,380.924771129707,352.750278200335,354.748395616721,340.833853930614,355.058323418413,381.354934837244,412.077767198258,419.172621617118,419.118070067555,439.948575856266,448.081787701966,456.116363440871,462.949903307574,517.829154441715,604.450096888848,700.110401730792,779.466262271934,900.588737107696,983.438191470431,1092.28814525203,1196.93808725015,1337.39404387991,1436.78264797671,1473.5436480916
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,European Union,EUU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926.25502752678,2101.21077977849,2421.21768688658,3086.37825722131,3770.05428613658,4320.20654909335,4563.62363469927,4880.42428060107,5528.94741645345,6857.63123725169,8264.67909229915,8312.48611548011,7633.81715582785,6832.2234410549,6603.75232784799,6592.64394025459,7576.01151922688,9617.82070025769,12405.4156725732,13305.2680670976,14282.1176580697,15200.9295820822,17013.6728852852,16796.9843684919,17247.6755032137,18120.8158014271,19220.9533242083,19455.5374470854,18909.7473930797,18793.0991828699,18847.8070833483,18208.4076191925,17984.4877669644,20314.9857251127,24638.8419964037,28274.3579098527,30231.8151630582,32358.964992747,34786.8282239095,34189.3773162577,34033.9730771338,34242.617149096,33891.5083507397,34289.8234153041
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean (all income levels),LCN,NA,NA,388.945567628489,411.320494690203,442.494301647403,463.990097862732,489.117490910552,503.700010237015,539.976481919104,574.647027377071,610.969643177066,668.291740446488,734.800251655471,897.709094750228,1133.99601018059,1307.79089893138,1376.90042176043,1418.14972163233,1550.7551483763,1821.67154994143,2131.41477017289,2288.52575335797,2150.79017544063,1901.00547674829,1808.88211008223,1763.73287678836,1836.74829695169,1973.46114859611,2094.56593410562,2208.23382421669,2308.31096380053,2537.13890306415,2828.32285939787,3057.96263915892,3442.78105489545,3678.75920388283,4033.25895252485,4320.92491503306,4296.99572386929,4078.71600859201,4151.16135977283,4035.20795283903,3743.45157384934,3736.26813416371,4071.52988456623,4591.4627086808,5243.25281285738,6129.04044629387,7054.5741681058,7250.69435655131,8024.17689438643,8739.0557575788,9557.43650638041,9848.3480067847
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Middle East & North Africa (all income levels),MEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2303.99713064365,2343.49698573672,2561.2969328563,2707.60892723257,2697.0926853745,2670.46862895014,2802.40167049526,2892.36955166552,2876.8456764538,3083.1339733442,3508.93233420834,4015.36766224422,4675.54559308021,5372.36297412476,6231.52256906136,6423.38219111564,6760.92266933571,7205.21765362427,8161.81940190649,8415.73390606392
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa (all income levels),SSF,NA,NA,136.164550927408,146.429135436512,148.958014632998,157.225676822438,161.342311771373,164.46278945525,170.508953639295,184.943850805198,207.031141963921,221.772135266471,236.081517084622,275.294094073305,357.482863342793,413.676673344909,439.189093763949,453.116017761058,481.509521164351,565.322814422817,668.226534795813,711.832682940874,676.795120802055,579.402021712059,532.275691503187,491.438166802359,493.416468960708,544.58957036712,616.855124278122,627.740258452539,599.231674034608,583.235216322113,563.396071008159,539.70024464951,515.531387681511,530.2022771088,549.878847202285,564.410989549637,527.711587553274,509.143846304538,495.769764130016,483.387911279089,477.316418883096,519.730816526898,646.915003222051,779.125372931731,897.307145263453,996.477752086565,1107.34837946668,1142.27289342368,1240.90671252558,1360.26991863861,1563.84510174381,1625.28662163922
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Arab World,ARB,NA,NA,NA,NA,NA,NA,NA,NA,36.7605979704621,37.5696886550793,39.4376102283906,40.4052827285306,43.8496940865598,61.1620097168916,50.228769777382,52.1869703492937,45.5140703014444,43.4007420525888,39.1980830117763,44.5761994713353,50.0139101429748,49.6346809080018,41.354856575619,35.9400303662003,33.8107788122819,30.9264426530799,25.9943184966231,29.0345501952972,29.6562112788915,31.3554193498248,34.9927332139748,31.6225880893243,33.6353182386538,31.9321939468857,32.4035937889645,34.5982534189694,36.1328802683108,35.7266473221739,29.2982857964494,32.7748523592676,41.0713292631826,40.1594996701611,40.469191308875,44.5014421742867,48.6963312227108,53.0553913390895,54.3305323787224,54.7895726222235,58.1393049575925,48.4905914820578,50.5430883416455,55.8732522441246,55.9829952419077,NA
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,East Asia & Pacific (all income levels),EAS,15.4099581830443,13.789889504756,13.6900206330473,13.4883821767283,13.9047662244814,14.6943202457397,15.4614474330131,14.7764802589944,15.7072844003975,16.3166397353492,16.7098336263951,17.4613361116196,17.2995573149014,18.6774076573047,21.4489719317392,20.2444942770775,21.8520821955883,21.7499943638078,20.5177770266497,21.5725133534425,23.9853459858941,24.3622091370096,20.1848781168469,19.8123759671541,20.8408701058411,20.4676850919408,19.4556367981976,20.3145644755243,20.3534438772954,19.9103589143849,20.5990780869596,20.7429888687655,20.6521934832492,19.8873273767896,21.6763384493069,22.2561610382273,22.3104289855282,23.6719295134664,25.3912373082084,24.3319150128656,26.364770398997,25.4944413947204,26.2569177993332,28.2499383849872,31.1982228727866,32.7269615602086,34.5435489115429,35.1921420472146,35.5238771946328,29.5384608874053,32.5483228311864,33.2869498183664,32.5358265653934,NA
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,North America,NAC,6.07118685190276,6.06018549302768,5.96096881064183,6.06373519460194,6.36313177976157,6.20564094330843,6.29684288769063,6.38959729114562,6.5025758461574,6.52710131472064,6.77894853405328,6.57233816246389,6.70559902030367,7.88104220351778,9.37544517910558,9.25157424144248,8.99902295185667,8.77420980107765,9.18395935950035,10.0695289651576,11.1456467296852,10.7780518161451,9.72457918387775,8.91656766208629,9.0299959055403,8.53151824589922,8.50516613691571,8.87427812737002,9.78998199279087,10.1284209338883,10.4235818750553,10.744039602616,10.9244726735537,10.9986003253383,11.5908232627856,12.5263072670385,12.6971489998521,13.1168492620689,12.7021277026363,12.6147569881135,13.1669948291821,12.1240289010192,11.4872791466442,11.1594706182559,11.7230398311725,12.0274003414613,12.5273422908398,13.2138905805555,14.1663226445947,12.293806783873,13.5790946285742,14.815035706261,14.7560684300709,NA
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Pacific island small states,PSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0614561871942,40.3838289686033,40.1912283429189,38.9764790042094,42.5366715646309,41.8459859849342,38.312782924411,40.9978984630891,47.0193594116345,52.9860264586574,54.001984148798,48.5171548301703,45.6300102716272,46.0568051257389,46.5949821820666,48.6854743956957,51.1812171351024,50.9402073913921,49.9750598198776,49.0974927256833,50.4807110789821,48.2046745023705,49.6331156465423,49.1987223231476,46.0336893656801,45.863293626899,43.3649641793304,43.5924192096522,48.6431648023414,44.1252372529646,49.001721285042,51.6950689510306,52.5380801300525,NA
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Asia,SAS,5.43776368055593,5.2995601822421,5.18784565523415,5.20740347567619,4.69108066956661,4.37463412605711,5.0224283037188,5.27893909600081,5.23475948482646,4.87448651177278,4.98408243922009,4.68902084538511,5.40257973016204,5.8302369607102,6.19507333641103,6.51629807842282,7.48210740933997,7.34378261300378,7.19875958805736,7.69589084915939,7.48246036238085,7.27468779246908,6.96268705785018,7.03557777431123,7.14152843014509,6.35203703783906,6.40120249097525,6.90241753747806,7.32478780105065,8.15866415919949,8.45831242425781,9.74803086906587,10.2230838454387,11.0300268298219,11.0817176918199,12.1016756860098,11.7445954913537,12.0150859851001,12.3659106921964,12.5533030196954,13.6855766815562,13.4899852188697,14.8244770796369,15.5594198690727,17.7616027039703,19.0708997187618,20.4294830504856,19.8535866976547,22.1923890744012,19.2079063974034,20.7600938355663,22.5952510949734,22.5393996128451,23.1279393138548
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,European Union,EUU,19.3384839061498,19.0198502865977,18.668604980542,18.5651400538539,18.6988955139064,18.8878093053076,19.1196378403984,18.7785000578003,19.8071466191878,20.7373480426298,20.5985170432975,20.660349559528,20.6441003818207,21.7732804005543,24.994220925244,23.3068923425039,24.4093797867305,24.9969632763472,24.6753866095382,25.4734833437183,25.6458933826764,26.9698080042131,26.9867183990265,27.3580353567156,29.1604620064389,29.4484177645555,26.4215060543591,25.8879911053279,25.8880450828494,27.0023730530313,26.9968739218548,26.9967610161484,26.8031091402408,27.1652952663995,28.4289497897439,30.1025779262976,30.533476608544,32.3371837942372,32.5437888274246,32.6978601674603,36.1167854486659,36.1221156154812,35.2568803233371,34.4561242464541,35.7012754882906,37.0432089212748,39.3895948658409,39.8366978632807,40.7033644162218,36.3846343604294,40.1899456525939,42.9023161750046,43.1827834401799,42.1677225693163
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Latin America & Caribbean (all income levels),LCN,12.0891772959284,11.7821150170322,10.661854178775,12.3250949145189,11.0079562246123,11.3309587209095,11.0220003301664,10.5280157559131,10.6651449021837,10.9618306517914,11.4591473089353,10.9076546853942,11.4542287836232,12.5773606282545,13.935405642716,12.5701126230265,13.051634248145,14.1456256892444,13.7870501313861,14.8196500020913,15.6386584394581,14.9538977665735,15.8067104639515,18.0171974367665,18.6696815827738,18.1662919131876,17.2435573244779,17.9873959576295,19.0623958839258,19.3340707675847,19.6230271000151,18.3172712160354,17.8054978600221,16.2698454032324,16.6386947284672,19.9854802305616,20.585041347473,19.8095197108085,19.3997555821237,20.5624259990822,21.6033685379134,20.9610462488446,22.7450977158231,24.212491638878,25.6999156039977,25.8054738574461,26.1667559874618,25.5093100548707,25.5938843268668,22.7233529035297,24.3614113603091,25.768645203437,25.4081905829832,24.4560862792559
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Middle East & North Africa (all income levels),MEA,NA,NA,NA,NA,NA,NA,NA,NA,33.0446625453862,33.6369250191526,34.8325952692378,36.8964436117078,39.4094407114706,53.5619192861836,48.3967477419187,49.0863827416005,44.6744652185298,42.8272142188965,39.1096424757836,43.1699108108333,44.2821330933842,43.5425819983332,37.7814698189975,33.1024617904784,31.7647116003662,29.8451436171384,24.7124460959767,27.8522114289801,27.4762981596095,29.3009315762725,32.6059069628184,29.5949942315366,31.0882254517514,32.1224516779883,32.906064951025,32.7145006739335,33.5976545362985,32.9683514170252,27.6905226494572,31.9712282763201,38.6546990586659,37.5457802667134,38.7364493173424,42.1387680484327,46.085184994522,50.1222433562811,50.9115902728462,51.1498100571875,56.6176418175443,47.4685554566355,49.4157344822457,54.2941965342463,54.4763040523809,NA
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sub-Saharan Africa (all income levels),SSF,24.3141550084344,24.2225078742929,24.2318958792994,24.5875058913009,24.3767140383238,23.3099539443175,23.0385719698069,22.3742997295185,22.6963508367974,22.0838243982838,20.956388223265,21.157689743411,22.8329908108184,23.7090881165927,27.7432512439426,25.0105330219711,25.8308316521954,28.124996616884,27.5048683446576,29.8625840049092,31.6991825804267,26.3082914839741,24.5515497036707,23.5217513631716,24.7153239700306,27.7334624367786,26.1603934024004,27.6920428255925,26.1790918569045,28.7223842676347,26.1237301120508,25.4555069160952,25.9497986299007,25.7374948049925,26.9538318946882,27.2714999132588,29.3311955688457,30.1747099156076,27.9960749115155,29.6993434787124,34.4892914777975,33.923920045884,33.5715919843859,32.1632475959567,30.7457790832004,32.2732399979627,35.01991572254,34.2250045661521,37.0315584931533,29.7048193377496,30.5841143546683,33.5731573820279,32.1966161074264,31.9381714320929
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Arab World,ARB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,East Asia & Pacific (all income levels),EAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,North America,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Pacific island small states,PSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Asia,SAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,European Union,EUU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Latin America & Caribbean (all income levels),LCN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Middle East & North Africa (all income levels),MEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sub-Saharan Africa (all income levels),SSF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Arab World,ARB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6622.75960659738,6971.95375028287,7270.44483044808,7413.12134321553,7545.21603521905,7711.10348293726,7997.07826951486,8271.50341267058,8565.96730442583,8622.56694757806,8970.8796414894,9231.78234421981,9284.22453313303,9891.99932211773,10649.3452100532,11443.6431575735,12502.7358348694,13244.8225009976,13955.4378582348,13960.3142645296,14383.0062426553,14997.6417525831,15738.2068687037,15997.4593991513
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,East Asia & Pacific (all income levels),EAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3152.71441649636,3332.31780592702,3517.73429574067,3789.73569766644,4072.86395855158,4368.13061896124,4677.01366507267,4945.3647196787,4931.05578803887,5153.22704803694,5518.46901576563,5798.88102456253,6149.35520565409,6607.07143593771,7174.42303149052,7779.29024538268,8578.31646103766,9520.14280751873,10148.1982650346,10477.0628786105,11367.6077535447,12138.1383660724,12950.1918985617,13768.2564844042
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,North America,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23274.1574534389,23685.4892217996,24621.3236789425,25438.6565763455,26770.2290772707,27944.3893853998,29289.6392440568,30884.3099187424,32447.1099793056,34052.1075953611,36086.3789396213,37011.5871948692,37737.071504808,39108.7152451734,41346.4261749578,43816.7189039937,46407.3540173266,47477.2660038144,47758.6893990138,46345.9777549345,47933.9469363106,49850.790769831,51482.995261148,52830.4923338054
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Pacific island small states,PSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2759.94862783901,2763.37251867923,2873.17707346285,2946.04359167819,2950.22195555076,3131.6896761456,3261.83826991135,3361.45102035887,3398.09492894453,3591.22807469919,3707.36499399724,3753.46470181234,3884.20217904581,3944.51277614341,4204.06003628267,4379.69241862629,4404.89053695771,4504.45651088944,4585.51230731313,4497.96856330614,4477.79751468229,4643.32504252632,4718.14570450448,4922.54582215523
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,South Asia,SAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203.44101468624,1235.30472983385,1306.03537031528,1366.84400249138,1450.15411408064,1553.83865271386,1657.13329375673,1715.66632687218,1795.8713070451,1927.89414448294,2011.57119947487,2112.91494158082,2198.456965593,2373.62625474994,2580.73606552924,2852.00227113538,3145.99387047856,3478.26857219892,3628.4904264777,3884.87258883693,4215.56293907486,4515.63669305636,4747.89122156746,5005.14605904532
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,European Union,EUU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14332.4806353443,14934.0018700539,15364.3040297812,15689.6180324804,16457.0093020855,17251.8685281846,17975.9219506099,18825.2110378589,19658.4738290461,20382.0676427228,21735.8464374834,22855.4722196559,23726.7386880024,24352.6484772628,25614.5201871568,26845.9964201399,29095.7709035715,30668.7829140199,31921.3034831989,31280.4959927238,32008.3135657929,33339.0400659025,33375.3460879,34250.6021465493
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Latin America & Caribbean (all income levels),LCN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5660.48781577683,5975.48924672759,6189.56366935569,6756.341153106,7123.03029297392,7163.07710436534,7420.71706720136,7811.4245697307,7923.14226704727,7927.61065909912,8314.66345641671,8414.66936768784,8401.28227943334,8614.38771249849,9264.6857951382,10001.945826437,10879.8354319778,11709.1176375788,12318.3957994895,12208.7636846933,12973.064966882,13719.0744806431,14127.0934475983,14553.0508743252
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Middle East & North Africa (all income levels),MEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7102.44811513748,7640.28070556362,7996.52399612128,8083.51869966664,8222.74183842227,8457.90078636731,8850.77319006602,9151.37778498555,9448.58332858934,9531.80828192052,10001.7554569672,10337.7323581106,10501.3675107267,11160.3577494095,12009.7255284232,12848.4843249298,13998.8686445861,14936.0547537051,15471.1027297842,15464.0872175063,15992.4894489705,16754.7785175306,17670.0515079595,17810.8654211616
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Sub-Saharan Africa (all income levels),SSF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1455.41361360722,1467.85504535717,1434.62440809784,1426.62537090955,1443.99875059174,1506.62522070879,1585.77789262217,1636.52404199287,1641.16956221043,1657.53279130313,1699.39229611761,1770.26223291459,1812.42266490539,1886.9426269909,2113.95393021274,2241.29772434338,2488.76951356129,2621.84652685263,2731.98048601096,2789.89975127377,2919.88474569528,3028.61049122369,3097.45087066841,3177.73513113449
GINI index,SI.POV.GINI,Arab World,ARB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GINI index,SI.POV.GINI,East Asia & Pacific (all income levels),EAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GINI index,SI.POV.GINI,North America,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GINI index,SI.POV.GINI,Pacific island small states,PSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GINI index,SI.POV.GINI,South Asia,SAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GINI index,SI.POV.GINI,European Union,EUU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GINI index,SI.POV.GINI,Latin America & Caribbean (all income levels),LCN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GINI index,SI.POV.GINI,Middle East & North Africa (all income levels),MEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
